source_id,source_name,lat,lon,total_co2_emissions_2024
1896902,Birla Satna Cement Plant,24.5960090594551,80.8590679345893,873721.886589
1896904,KJS Maihar Cement Plant,24.2537571883189,80.7979467991032,1566862.938
1896912,Cement Corp of India Bokajan Cement Plant,26.0204696681809,93.7658824840666,88639.67477
1896913,Cement Corp of India Tandur Cement Plant,17.334894555665,77.4842377420478,335268.634554
1896914,Cement Corp of India Rajban Cement Plant,30.5210143543418,77.6608675516876,136108.3077101
1896918,UltraTech Baikunth Cement Plant,21.4968610873131,81.784302047522,657283.509926
1896919,UltraTech Manikgarh Cement Plant,19.7217153184657,79.1768417605983,2787815.2938099997
1896920,UltraTech Maihar Cement Plant,24.1998946224102,80.7979960424816,1958120.39389
1896922,Chettinad Cement Kallur Cement Plant,17.3695731896234,77.4452833283062,1119185.2437729998
1896923,Chettinad Cement Karikkali Cement Plant,10.7123248925308,78.0931079193283,2057896.9770209999
1896924,Chettinad Cement Ariyalur Cement Plant,11.0580461225641,79.0634649369513,2108687.844395
1896925,Chettinad Cement Puliyur Cement Plant,10.9371654032441,78.152146354638,629863.396188
1896927,Dalmia Cement East Jaintia Hills Cement Plant,25.1908344864227,92.3599422488058,329033.416722
1896929,Dalmia Cement YSR Cement Plant,14.9312497947235,78.3404733098752,864795.432498
1896930,Dalmia Cement Dalmiapuram Cement Plant,10.9681930320678,78.9470620608099,700883.498623
1896932,Dalmia Cement Belagavi Cement Plant,16.204853946237,75.2102239068546,1226976.974235
1896933,Dalmia DSP Banjari Cement Plant,24.6707566020703,83.9883796004156,397844.171857
1896934,OCL India Rajgangpur Cement Plant,22.2023411979684,84.5902915736086,3196725.5985499998
1896941,Heidelbergcement Damoh Cement Plant,23.9899970970936,79.392486380587,1058294.991867
1896942,Zuari Cement Sitapuram Cement Plant,16.8318725616501,80.0370528353361,371286.647831
1896947,India Cements Alathiyur Cement Plant,11.355849900864,79.2251344054156,2583660.684
1896948,India Cements Chilamakuru Cement Plant,14.6643769992481,78.4581989195883,497667.431971
1896949,India Cements Malkapur Cement Plant,17.3085271395833,77.4741118285199,1206337.53867
1896950,India Cements Sankari West Cement Plant,11.4535177313504,77.8290542452629,431326.65555
1896951,India Cements Sankarnagar Cement Plant,8.78943659738363,77.7320859691945,822820.20463
1896954,Trinetra Cement Banswara Cement Plant,23.6026679853053,74.2553550953155,813367.826104
1896957,JK Cement Gotan Cement Plant,26.6443862020647,73.7278819215861,781408.99668
1896958,JK Cement Nimbahera Cement Plant,24.6420653884022,74.6843932113928,2293421.12236
1896959,JK Cement Mangrol Cement Plant,24.6943848878852,74.6833017447464,1801101.47318
1896962,JK Lakshmi Durg Cement Plant,21.3725624582817,81.4497525687172,1915127.37236
1896963,JK Lakshmi Sirohi Cement Plant,24.6909584138868,73.0027277445875,1208614.33658
1896972,Jaypee Rewa Cement Plant,24.5657633019656,81.1738511939519,1437582.2024969999
1896974,KCP Mukteswarapuram Cement Plant,16.8381561143862,80.0644753817983,1148292.617334
1896975,Kesoram Industries Basanth Nagar Cement Plant,18.712560064791,79.4046548769584,771788.12703
1896976,Kesoram Industries Gulbarga Cement Plant,17.1605905990558,77.2932830856663,4165910.77509
1896977,ACC Bargarh Cement Plant,21.3708965278432,83.6166922411605,597034.5896910001
1896978,ACC Gagal Cement Plant,31.4125478101743,76.8368031460058,1379993.22851
1896979,ACC Chanda Cement Plant,19.9201159037943,79.1130966171601,604346.92439
1896980,ACC Jamul Cement Plant,21.2387846415109,81.3829493105723,767483.318133
1896981,ACC Chaibasa Cement Plant,22.4235179411188,85.7539848812731,359389.23274
1896982,ACC Kymore Cement Plant,24.0526290742424,80.6138980620007,1065533.798794
1896983,ACC Lakheri Cement Plant,25.6717019189872,76.1892743250893,500988.673401
1896985,ACC Wadi Cement Plant,17.0601127562575,76.9798098060263,1581802.699882
1896986,Ambuja Cements Ambujanagar Cement Plant,20.8354688748877,70.6913967070376,1353353.290536
1896987,Ambuja Cements Suli/Rauri Cement Plant,31.2523476613653,76.9284068365213,1707252.844734
1896988,Ambuja Cements Rabriyawas Cement Plant,26.2989435476732,74.1261492278424,554895.7934
1896989,Ambuja Cements Bhatapara Cement Plant,21.6725003706389,82.0846892308967,1111900.09134
1896990,Ambuja Cements Maratha Cement Plant,19.7031529604342,79.2199733835049,1598391.486252
1897004,Malabar Cements Walayar Cement Plant,10.8500541075405,76.8352377988354,288453.146666
1897006,Murli Industries Chandrapur Cement Plant,19.7882392186892,79.0646203532804,1129641.37801
1897007,NCL Industries Nalgonda Cement Plant,16.7171236071528,79.8187013330244,1399965.447252
1897009,NU Vista Risda Cement Plant,21.6319165241341,82.1089060302186,862992.34144
1897011,Nuvoco Vistas Sonadih Cement Plant,21.7305874879973,82.2140084080225,256474.97761
1897012,Nuvoco Vistas Nimbol Cement Plant,26.3324034798789,73.8494489406955,853793.719847
1897013,Nuvoco Vistas Chittor Cement Plant,24.7139086802815,74.6703094383894,592430.83218
1897020,Orient Cement Devapur Cement Plant,19.0338971967421,79.3483787281879,98041.812913
1897023,Penna Cement Industries Talaricheruvu Cement Plant,14.9517822780626,78.0759569624685,860297.253774
1897024,Penna Cement Industries Tandur Cement Plant,17.295859104991,77.5048795839152,812372.695529
1897026,Penna Cement Industries Ganeshpahad Cement Plant,16.7168842619819,79.6933959827728,554706.109709
1897029,Rain Cements Boincheruvupalli Cement Plant,15.2215292092707,77.9317277942475,1251251.97458
1897030,Rain Cements Ramapuram Cement Plant,16.8441522403656,79.9868564641858,961335.67813
